Token	Language	Named Entity	Eng-NGram Prob	Spn-NGram Prob	HMM Prob	Total Prob
Ramos	Spn	PERSON/PERS	7.93904349924	19.4772232175	-1.00696879935	18.4702544182
,	Punct	O	N/A	N/A	N/A	N/A
Cristóbal	Spn	PERSON/PERS	0.603200488244	20.1932738835	-1.00696879935	19.1863050841
Schraeder	Eng	PERSON/PERS	-1.0488432139	-10.522089391	-2.3780926455	-3.4269358594
,	Punct	O	N/A	N/A	N/A	N/A
Alelí	Eng	PERSON/PERS	6.90604233188	6.15838705004	-0.79995173979	6.10609059209
Stok	Eng	PERSON/PERS	15.8081635232	1.98064236088	-0.79995173979	15.0082117834
,	Punct	O	N/A	N/A	N/A	N/A
Adam	Eng	PERSON/PERS	13.5790544665	5.95117092657	-0.79995173979	12.7791027267
Teicholz	Eng	PERSON/PERS	-5.07728529338	-8.29013431975	-0.79995173979	-5.87723703317
,	Punct	O	N/A	N/A	N/A	N/A
Danilo	Spn	PERSON/PERS	7.16028227107	5.29176479289	-2.37949418743	2.91227060546
Trisi	Spn	PERSON/PERS	11.3689559884	12.01864508	-1.00696879935	11.0116762807
,	Punct	O	N/A	N/A	N/A	N/A
Elizabeth	Spn	PERSON/PERS	7.04080534225	10.5236388258	-1.00696879935	9.51667002642
“	Eng	PERSON/PERS	-6.51619307604	-6.51619307604	-2.3780926455	-8.89428572155
Mia	Eng	PERSON/PERS	11.5873976512	8.89118046676	-0.79995173979	10.7874459114
"	Punct	O	N/A	N/A	N/A	N/A
Vogel	Eng	PERSON/PERS	-0.617736984892	-0.641651421705	-0.79995173979	-1.41768872468
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
thank	Eng	O	38.2159797482	7.55426603007	-0.79995173979	37.4160280084
Elisabeth	Spn	PERSON/PERS	-2.68036065349	5.56559036778	-2.37949418743	3.18609618035
(	Punct	O	N/A	N/A	N/A	N/A
Echagüe	Spn	O/PERS	-6.7903735645	3.1118168382	-1.00696879935	2.10484803884
)	Punct	O	N/A	N/A	N/A	N/A
Bonet	Eng	PERSON/PERS	11.053244035	4.42198507182	-2.3780926455	8.67515138951
and	Eng	O	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
Chris	Eng	PERSON/PERS	23.0124337751	7.71464578837	-0.79995173979	22.2124820353
Sadiq	Eng	PERSON/PERS	9.11742148728	2.9428132333	-0.79995173979	8.31746974749
,	Punct	O	N/A	N/A	N/A	N/A
masajistas	Spn	O	-3.78129637247	11.3841977142	-2.37949418743	9.00470352679
sin	Spn	O	18.274749433	20.7923375799	-1.00696879935	19.7853687806
par	Spn	O	19.2232003525	21.0589283044	-1.00696879935	20.051959505
in	Eng	O	24.4634706325	11.0915247383	-2.3780926455	22.085377987
Buenos	Spn	LOCATION/LUG	7.16731918217	31.6081845578	-2.37949418743	29.2286903704
Aires	Eng	LOCATION/LUG	15.9114510568	10.9637881424	-2.3780926455	13.5333584113
and	Eng	O	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
Claremont	Spn	LOCATION/LUG	7.6718830446	15.713945885	-2.37949418743	13.3344516976
respectively	Eng	O	45.3132040562	14.1154737539	-2.3780926455	42.9351114107
.	Punct	O	N/A	N/A	N/A	N/A
Your	Eng	O/ORG	36.2248210058	10.2318969779	-0.79995173979	35.424869266
healing	Eng	O/ORG	31.5921501996	-1.0139743401	-0.79995173979	30.7921984598
hands	Eng	O/ORG	28.9704384684	6.74756485671	-0.79995173979	28.1704867287
keep	Eng	O/ORG	25.407180398	-5.77940584537	-0.79995173979	24.6072286582
my	Eng	O/ORG	21.1466066421	8.00879906524	-0.79995173979	20.3466549023
words	Eng	O/ORG	29.5262433284	-6.43845038839	-0.79995173979	28.7262915886
flowing	Eng	O/ORG	26.1560471667	-4.09042906936	-0.79995173979	25.3560954269
.	Punct	O	N/A	N/A	N/A	N/A
Slightly	Eng	O/PERS	22.1243061251	-9.6837028704	-0.79995173979	21.3243543853
different	Eng	O	52.608305662	4.00820726437	-0.79995173979	51.8083539222
versions	Eng	O	31.8684274052	12.1200546795	-0.79995173979	31.0684756654
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
several	Eng	O	37.9237379492	14.5983710617	-0.79995173979	37.1237862094
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
these	Eng	O	42.2438879004	4.56871878157	-0.79995173979	41.4439361606
crónicas	Spn	O	-8.82928293471	8.03395992898	-2.37949418743	5.65446574155
were	Eng	O	33.8563425393	-5.65814303239	-2.3780926455	31.4782498938
published	Eng	O	33.7039078707	-2.18826108023	-0.79995173979	32.9039561309
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
following	Eng	O	35.8170603508	-6.85643619409	-0.79995173979	35.017108611
journals	Eng	O	20.257378087	-10.923621062	-0.79995173979	19.4574263472
:	Punct	O	N/A	N/A	N/A	N/A
“	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
‘	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
Killer	Eng	O/ORG	26.983015098	0.865770915422	-0.79995173979	26.1830633582
’	Eng	O/ORG	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
Crónicas	Spn	O/ORG	-8.82928293471	8.03395992898	-2.37949418743	5.65446574155
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
Letras	Spn	O/ORG	7.91976779487	19.2898678525	-1.00696879935	18.2828990532
FemeninasVII:2	Spn	O/ORG	-22.2628901256	-15.8490521379	-1.00696879935	-16.8560209373
(	Punct	O	N/A	N/A	N/A	N/A
2001	Spn	O/ORG	-4.46866175629	-1.33585918058	-1.00696879935	-2.34282797993
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
123–29	Spn	O	-13.1588549566	-10.5236420795	-1.00696879935	-11.5306108788
;	Punct	O	N/A	N/A	N/A	N/A
“	Spn	O/ORG	-6.51619307604	-6.51619307604	-1.00696879935	-7.52316187539
Crónicas	Spn	O/ORG	-8.82928293471	8.03395992898	-1.00696879935	7.02699112963
chinescas	Spn	O	13.3490390824	11.1614241944	-1.00696879935	10.154455395
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
Hispamérica:89	Spn	O/ORG	-12.8506372772	-10.5208735249	-1.00696879935	-11.5278423242
(	Punct	O	N/A	N/A	N/A	N/A
2001	Spn	O/ORG	-4.46866175629	-1.33585918058	-1.00696879935	-2.34282797993
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
87–94	Spn	O	-16.0520716667	-14.1280442289	-1.00696879935	-15.1350130282
;	Punct	O	N/A	N/A	N/A	N/A
“	Eng	O/ORG	-6.51619307604	-6.51619307604	-2.3780926455	-8.89428572155
Anniversary	Eng	O/ORG	29.9914922838	-0.486074212174	-0.79995173979	29.1915405441
Crónica	Spn	O/ORG	-5.16572128858	8.25729484954	-2.37949418743	5.87780066211
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
el	Spn	O	12.8307496608	20.3546840988	-1.00696879935	19.3477152994
andar(September	Eng	O/ORG	21.1650783745	-13.4587437717	-2.3780926455	18.786985729
2002	Spn	O/ORG	-2.67690228706	1.43672954166	-2.37949418743	-0.942764645764
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
55–57	Spn	O	-14.3895239289	-12.1961381279	-1.00696879935	-13.2031069272
;	Punct	O	N/A	N/A	N/A	N/A
“	Eng	O/ORG	-6.51619307604	-6.51619307604	-2.3780926455	-8.89428572155
Axolotl	Eng	O/ORG	-10.8485229599	-13.9773649584	-0.79995173979	-11.6484746997
Crónica	Spn	O/ORG	-5.16572128858	8.25729484954	-2.37949418743	5.87780066211
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
Letras	Spn	O/ORG	7.91976779487	19.2898678525	-1.00696879935	18.2828990532
FemeninasIX:2	Spn	O/ORG	-19.0047935876	-12.5909555999	-1.00696879935	-13.5979243992
(	Punct	O	N/A	N/A	N/A	N/A
2003	Spn	O/ORG	-2.27143717895	-1.33585918058	-1.00696879935	-2.34282797993
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
185–189	Spn	O	-17.0656469126	-14.3207351182	-1.00696879935	-15.3277039176
;	Punct	O	N/A	N/A	N/A	N/A
“	Spn	O	-6.51619307604	-6.51619307604	-1.00696879935	-7.52316187539
Flora	Spn	O/PERS	13.8425867962	11.8472563171	-1.00696879935	10.8402875178
y	Spn	O	9.49071276858	13.3354107177	-1.00696879935	12.3284419183
Fauna	Eng	PERSON/ORG	7.03113420412	2.83935810139	-2.3780926455	4.65304155862
Crónica	Spn	PERSON/ORG	-5.16572128858	8.25729484954	-2.37949418743	5.87780066211
,	Punct	O	N/A	N/A	N/A	N/A
"	Punct	O	N/A	N/A	N/A	N/A
Portal	Spn	O	17.7472549248	25.0116152178	-1.00696879935	24.0046464185
:	Punct	O	N/A	N/A	N/A	N/A
Journal	Eng	O/ORG	20.8091959036	-3.4608319046	-2.3780926455	18.4311032581
of	Eng	O/ORG	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Multidisciplinary	Eng	O/ORG	13.2082332384	-6.68674085333	-0.79995173979	12.4082814986
International	Eng	O/ORG	60.5211867066	22.3246875091	-0.79995173979	59.7212349668
Studies	Eng	O/ORG	28.9656778295	4.19903413247	-0.79995173979	28.1657260897
(	Punct	O	N/A	N/A	N/A	N/A
January	Eng	O/ORG	17.5284264334	-5.64476197861	-0.79995173979	16.7284746936
2004	Spn	O/ORG	-4.46866175629	0.455900288652	-2.37949418743	-1.92359389878
)	Punct	O	N/A	N/A	N/A	N/A
.	Punct	O	N/A	N/A	N/A	N/A
I	Eng	O	17.8994570652	7.18059700701	-2.3780926455	15.5213644197
am	Eng	O	17.925277674	9.73847561876	-0.79995173979	17.1253259343
grateful	Eng	O	21.1684615173	0.0668666644528	-0.79995173979	20.3685097775
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
have	Eng	O	37.423951585	9.35655377558	-0.79995173979	36.6239998452
been	Eng	O	32.4117931892	2.48393276152	-0.79995173979	31.6118414494
invited	Eng	O	26.0780621318	11.0103434674	-0.79995173979	25.278110392
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
present/perform	Eng	O	22.5212658429	3.6000364252	-0.79995173979	21.7213141031
various	Eng	O	25.7094342322	9.16567426362	-0.79995173979	24.9094824924
chapters	Eng	O	23.1551393287	3.13639329122	-0.79995173979	22.3551875889
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
this	Eng	O	38.6553078008	5.48340823208	-0.79995173979	37.855356061
book	Eng	O	25.1364927349	3.68494369771	-0.79995173979	24.3365409951
while	Eng	O	33.9521608826	-0.376993469465	-0.79995173979	33.1522091429
it	Eng	O	25.1994714489	5.73644785319	-0.79995173979	24.3995197091
was	Eng	O	30.4398684094	2.22617710082	-0.79995173979	29.6399166696
very	Eng	O	27.9367542041	17.271240839	-0.79995173979	27.1368024643
much	Eng	O	30.1771535263	21.6895173518	-0.79995173979	29.3772017865
a	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
work	Eng	O	32.6856504924	-2.48720666981	-0.79995173979	31.8856987527
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
progress	Eng	O	36.3219464277	13.1425474854	-0.79995173979	35.5219946879
.	Punct	O	N/A	N/A	N/A	N/A
For	Eng	O	28.3647832078	11.7395374159	-0.79995173979	27.564831468
giving	Eng	O	30.5849885657	-5.6410169402	-0.79995173979	29.7850368259
me	Eng	O	20.4125145712	19.8593917724	-0.79995173979	19.6125628314
this	Eng	O	38.6553078008	5.48340823208	-0.79995173979	37.855356061
opportunity	Eng	O	40.3135156586	-8.77868247401	-0.79995173979	39.5135639188
I	Eng	O/OTROS	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
thank	Eng	O	38.2159797482	7.55426603007	-0.79995173979	37.4160280084
Tiffany	Eng	PERSON/PERS	8.89697405272	-5.0560632336	-0.79995173979	8.09702231293
A.	Eng	PERSON/PERS	5.36191702253	5.22183862829	-0.79995173979	4.56196528274
López	Spn	PERSON/PERS	-8.29254801546	11.0340765615	-2.37949418743	8.65458237406
,	Punct	O	N/A	N/A	N/A	N/A
who	Eng	O	26.8346661196	-0.235257192786	-2.3780926455	24.4565734741
organized	Eng	O	33.5691441313	3.66150739761	-0.79995173979	32.7691923915
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
conference	Eng	O	41.4591417802	23.1046548086	-0.79995173979	40.6591900404
“	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
Revolution	Eng	O/OTROS	33.3218866252	3.39725693122	-0.79995173979	32.5219348854
&	Punct	O	N/A	N/A	N/A	N/A
Resistance	Eng	O/OTROS	34.6377928191	15.2530610173	-0.79995173979	33.8378410793
:	Punct	O	N/A	N/A	N/A	N/A
The	Eng	O/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
State	Eng	O/ORG	33.9319739881	9.60846290977	-0.79995173979	33.1320222483
of	Eng	O/ORG	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Chicana/o	Eng	O/ORG	7.04498260002	9.86661166152	-0.79995173979	6.24503086023
Art	Eng	O/ORG	19.9646603802	12.2472650486	-0.79995173979	19.1647086404
&	Punct	O	N/A	N/A	N/A	N/A
Activism	Eng	O/ORG	20.1326270255	8.09563870645	-0.79995173979	19.3326752857
at	Eng	O/ORG	21.6092487314	9.327932083	-0.79995173979	20.8092969917
the	Eng	O/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
University	Eng	ORGANIZATION/ORG	40.545592657	14.0100425702	-0.79995173979	39.7456409172
of	Eng	ORGANIZATION/O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
California	Eng	ORGANIZATION/LUG	42.4131513951	21.8529276742	-0.79995173979	41.6131996553
,	Punct	O	N/A	N/A	N/A	N/A
Lado	Spn	PERSON/ORG	10.1866853699	22.3609490198	-2.37949418743	19.9814548324
del	Spn	PERSON/ORG	14.7383783408	24.1311846052	-1.00696879935	23.1242158058
Río	Spn	PERSON/ORG	-1.9220898204	8.98773897458	-1.00696879935	7.98077017523
in	Eng	O/ORG	24.4634706325	11.0915247383	-2.3780926455	22.085377987
February	Eng	O/ORG	18.8205750488	-8.18315658901	-0.79995173979	18.020623309
2003	Eng	O/ORG	-2.27143717895	-1.33585918058	-0.79995173979	-3.07138891874
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
also	Eng	O	29.320750431	6.58327024401	-0.79995173979	28.5207986912
thank	Eng	O	38.2159797482	7.55426603007	-0.79995173979	37.4160280084
Isabel	Eng	PERSON/PERS	7.55606496319	4.53887472128	-0.79995173979	6.7561132234
Durán	Spn	PERSON/PERS	5.80279790837	6.16762636773	-2.37949418743	3.7881321803
,	Punct	O	N/A	N/A	N/A	N/A
Ana	Spn	PERSON/PERS	15.8229564214	14.3427011639	-1.00696879935	13.3357323645
Antón-Pacheco	Spn	PERSON/PERS	-15.5784276077	-13.6453333733	-1.00696879935	-14.6523021726
and	Eng	O	34.6599707262	16.3582560041	-2.3780926455	32.2818780807
Félix	Spn	PERSON/PERS	-8.32871025195	2.32197174811	-2.37949418743	-0.0575224393201
Martín	Spn	PERSON/PERS	9.78619281979	19.5645899797	-1.00696879935	18.5576211804
for	Eng	O	28.3647832078	11.7395374159	-2.3780926455	25.9866905623
inviting	Eng	O	28.603292115	5.3851233152	-0.79995173979	27.8033403753
me	Eng	O	20.4125145712	19.8593917724	-0.79995173979	19.6125628314
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
present	Eng	O	33.9348121823	25.7527857239	-0.79995173979	33.1348604425
at	Eng	O	21.6092487314	9.327932083	-0.79995173979	20.8092969917
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
Universidad	Eng	ORGANIZATION/ORG	22.6205546819	25.3920567894	-0.79995173979	21.8206029421
Complutense	Eng	ORGANIZATION/ORG	19.3342985365	13.2944144374	-0.79995173979	18.5343467967
of	Eng	O/ORG	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Madrid	Spn	LOCATION/ORG	5.902188372	19.698931448	-2.37949418743	17.3194372606
and	Eng	O/ORG	34.6599707262	16.3582560041	-2.3780926455	32.2818780807
also	Eng	O/ORG	29.320750431	6.58327024401	-0.79995173979	28.5207986912
in	Eng	O/ORG	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
Victoria	Spn	LOCATION/ORG	15.2849974879	20.9162626925	-2.37949418743	18.5367685051
(	Punct	O	N/A	N/A	N/A	N/A
Spain	Eng	LOCATION/ORG	17.4549555457	-2.6060160716	-2.3780926455	15.0768629002
)	Punct	O	N/A	N/A	N/A	N/A
in	Eng	O/ORG	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
April	Eng	O/ORG	17.1613012523	8.52367050874	-0.79995173979	16.3613495125
2003	Eng	O/ORG	-2.27143717895	-1.33585918058	-0.79995173979	-3.07138891874
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
am	Eng	O/ORG	17.925277674	9.73847561876	-0.79995173979	17.1253259343
grateful	Eng	O/ORG	21.1684615173	0.0668666644528	-0.79995173979	20.3685097775
to	Eng	O/ORG	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
Ksenija	Eng	PERSON/ORG	-13.5831762035	-18.549427733	-0.79995173979	-14.3831279433
Bilbija	Eng	PERSON/ORG	0.874522546083	-0.277405951348	-0.79995173979	0.0745708062929
,	Punct	O	N/A	N/A	N/A	N/A
who	Eng	O	26.8346661196	-0.235257192786	-0.79995173979	26.0347143798
invited	Eng	O	26.0780621318	11.0103434674	-0.79995173979	25.278110392
me	Eng	O	20.4125145712	19.8593917724	-0.79995173979	19.6125628314
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
give	Eng	O	25.294726201	1.85600538885	-0.79995173979	24.4947744612
two	Eng	O	25.7076273951	4.30520850549	-0.79995173979	24.9076756553
lectures	Eng	O	21.8526074097	9.48844277258	-0.79995173979	21.0526556699
on	Eng	O	22.5046277778	7.2126042423	-0.79995173979	21.704676038
Argentine	Eng	O/ORG	22.6644282753	12.9242915302	-0.79995173979	21.8644765355
and	Eng	O/ORG	34.6599707262	16.3582560041	-0.79995173979	33.8600189864
Chicana	Spn	O/ORG	13.5611756761	20.8371520338	-2.37949418743	18.4576578464
poetry	Eng	O/ORG	12.7511641029	4.65099292916	-2.3780926455	10.3730714574
at	Eng	O/ORG	21.6092487314	9.327932083	-0.79995173979	20.8092969917
the	Eng	O/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
University	Eng	ORGANIZATION/ORG	40.545592657	14.0100425702	-0.79995173979	39.7456409172
of	Eng	ORGANIZATION/ORG	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Wisconsin–Madison	Eng	ORGANIZATION/ORG	13.1036793491	-32.2702392281	-0.79995173979	12.3037276093
in	Eng	O/ORG	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
March	Eng	O/ORG	24.5958277932	18.4756142813	-0.79995173979	23.7958760534
2004	Spn	O/ORG	-4.46866175629	0.455900288652	-2.37949418743	-1.92359389878
Thanks	Eng	O/ORG	40.3949576534	1.52358076981	-2.3780926455	38.0168650079
to	Eng	O	25.8573893813	12.6868182002	-0.79995173979	25.0574376415
her	Eng	O	26.3438226538	12.4939274331	-0.79995173979	25.543870914
support	Eng	O	36.4188956715	2.63363667064	-0.79995173979	35.6189439317
—	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
t	Eng	O	11.5206720248	5.88932860994	-0.79995173979	10.720720285
that	Eng	O	43.4406015376	6.92541320021	-0.79995173979	42.6406497978
of	Eng	O	24.2129419658	8.38657685144	-0.79995173979	23.412990226
Raphael	Eng	PERSON/PERS	5.6016834497	-2.90670505784	-0.79995173979	4.80173170991
Kadushin	Eng	PERSON/PERS	-6.56567006057	-17.0801364523	-0.79995173979	-7.36562180036
—	Eng	O	-6.51619307604	-6.51619307604	-0.79995173979	-7.31614481583
n	Eng	O	8.51084348886	5.44666085374	-0.79995173979	7.71089174907
also	Eng	O	29.320750431	6.58327024401	-0.79995173979	28.5207986912
perfomed	Eng	O	14.3216354658	8.03143877261	-0.79995173979	13.521683726
from	Eng	O	30.6676542774	4.96515256355	-0.79995173979	29.8677025377
Killer	Eng	O/ORG	26.983015098	0.865770915422	-0.79995173979	26.1830633582
Crónicas	Spn	O/ORG	-8.82928293471	8.03395992898	-2.37949418743	5.65446574155
.	Punct	O	N/A	N/A	N/A	N/A
Mil	Spn	O	15.4932477975	18.8227694494	-1.00696879935	17.8158006501
gracias	Spn	O	11.5549190948	34.7789226552	-1.00696879935	33.7719538559
to	Eng	O	25.8573893813	12.6868182002	-2.3780926455	23.4792967358
Ilán	Eng	PERSON/PERS	1.8719853298	1.66137440015	-0.79995173979	1.07203359001
Stavans	Eng	PERSON/PERS	10.0952459664	-6.18420934075	-0.79995173979	9.29529422662
,	Punct	O	N/A	N/A	N/A	N/A
by	Eng	O/ORG	18.2463872813	4.41145465096	-0.79995173979	17.4464355415
whose	Eng	O/ORG	30.1491676091	-7.15691537694	-0.79995173979	29.3492158693
invitation	Eng	O/ORG	37.7841231824	9.96615842545	-0.79995173979	36.9841714426
I	Eng	O/ORG	17.8994570652	7.18059700701	-0.79995173979	17.0995053254
was	Eng	O	30.4398684094	2.22617710082	-0.79995173979	29.6399166696
featured	Eng	O	24.5429373939	-7.96594777322	-0.79995173979	23.7429856541
as	Eng	O	21.478642819	13.3169383138	-0.79995173979	20.6786910792
a	Eng	O	17.3258830744	14.3289979261	-0.79995173979	16.5259313346
writer	Eng	O	25.1569152438	-10.1383796787	-0.79995173979	24.3569635041
at	Eng	O	21.6092487314	9.327932083	-0.79995173979	20.8092969917
the	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
International	Eng	ORGANIZATION/ORG	60.5211867066	22.3246875091	-0.79995173979	59.7212349668
Conference	Eng	ORGANIZATION/ORG	41.4591417802	23.1046548086	-0.79995173979	40.6591900404
on	Eng	ORGANIZATION/ORG	22.5046277778	7.2126042423	-0.79995173979	21.704676038
Spanglish	Eng	ORGANIZATION/ORG	19.7372163617	-9.40007759864	-0.79995173979	18.9372646219
at	Eng	O/ORG	21.6092487314	9.327932083	-0.79995173979	20.8092969917
Amherst	Eng	ORGANIZATION/ORG	6.35085736613	-7.24515425191	-0.79995173979	5.55090562634
College	Eng	ORGANIZATION/ORG	40.2078931529	13.6598709343	-0.79995173979	39.4079414131
in	Eng	O/ORG	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
April	Eng	O/ORG	17.1613012523	8.52367050874	-0.79995173979	16.3613495125
2004	Spn	O/ORG	-4.46866175629	0.455900288652	-2.37949418743	-1.92359389878
I	Eng	O/ORG	17.8994570652	7.18059700701	-2.3780926455	15.5213644197
thank	Eng	O/ORG	38.2159797482	7.55426603007	-0.79995173979	37.4160280084
the	Eng	O/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
National	Eng	ORGANIZATION/ORG	39.2962760997	13.9949896995	-0.79995173979	38.4963243599
Endowment	Eng	ORGANIZATION/ORG	14.9292394816	-4.87611635562	-0.79995173979	14.1292877418
for	Eng	ORGANIZATION/ORG	28.3647832078	11.7395374159	-0.79995173979	27.564831468
the	Eng	ORGANIZATION/ORG	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
Humanities	Eng	ORGANIZATION/ORG	29.932937587	6.64766833556	-0.79995173979	29.1329858472
for	Eng	O/ORG	28.3647832078	11.7395374159	-0.79995173979	27.564831468
its	Eng	O/ORG	23.0862688544	0.0804560423681	-0.79995173979	22.2863171146
financial	Eng	O/ORG	37.3894437094	20.1184039243	-0.79995173979	36.5894919696
support	Eng	O/ORG	36.4188956715	2.63363667064	-0.79995173979	35.6189439317
.	Punct	O	N/A	N/A	N/A	N/A
The	Eng	O	36.4407946419	10.3298892733	-0.79995173979	35.6408429021
thirteen-month	Eng	O	33.0809071312	-31.2564402315	-0.79995173979	32.2809553914
sabbatical	Eng	O	16.7520001586	-0.150347040935	-0.79995173979	15.9520484188
in	Eng	O	24.4634706325	11.0915247383	-0.79995173979	23.6635188927
Buenos	Spn	LOCATION/LUG	7.16731918217	31.6081845578	-2.37949418743	29.2286903704
Aires	Eng	LOCATION/LUG	15.9114510568	10.9637881424	-2.3780926455	13.5333584113
(	Punct	O	N/A	N/A	N/A	N/A
2000–01	Spn	O	-12.1635098287	-8.9129242173	-2.37949418743	-11.2924184047
)	Punct	O	N/A	N/A	N/A	N/A
,	Punct	O	N/A	N/A	N/A	N/A
partially	Eng	O	41.7779575592	12.2231833697	-2.3780926455	39.3998649137
funded	Eng	O	24.9303288567	6.45042574669	-0.79995173979	24.1303771169
by	Eng	O	18.2463872813	4.41145465096	-0.79995173979	17.4464355415
an	Eng	O	23.2420046848	11.1126789008	-0.79995173979	22.442052945
NEH	Eng	ORGANIZATION/ORG	7.47951888474	4.80960313983	-0.79995173979	6.67956714495
fellowship	Eng	O	24.1218743696	-13.127288014	-0.79995173979	23.3219226298
for	Eng	O	28.3647832078	11.7395374159	-0.79995173979	27.564831468
college	Eng	O	40.2078931529	13.6598709343	-0.79995173979	39.4079414131
teachers	Eng	O	41.1620422516	4.01680877616	-0.79995173979	40.3620905118
,	Punct	O	N/A	N/A	N/A	N/A
sencillamente	Spn	O	-1.25469029838	35.3795412188	-2.37949418743	33.0000470313
me	Spn	O	20.4125145712	19.8593917724	-1.00696879935	18.852422973
transformó	Spn	O	18.2751618441	18.574509676	-1.00696879935	17.5675408766
la	Spn	O	15.0596736711	20.7584499854	-1.00696879935	19.7514811861
vida	Spn	O	6.17152576563	22.8507216712	-1.00696879935	21.8437528718
